val_loss,epoch,step,normalization/loc,normalization/scale,fitting_loss
,159,4639,-0.17873185873031616,1.3344515562057495,2.789020538330078
,160,4668,,,2.7047526836395264
,161,4697,,,2.7540464401245117
,162,4726,,,2.752019166946411
,163,4755,,,2.7437381744384766
,164,4784,,,2.763698101043701
,165,4813,,,2.696367025375366
,166,4842,,,2.762683391571045
,167,4871,,,2.7317914962768555
,168,4900,,,2.787266492843628
2.7353768348693848,169,4929,,,
,169,4929,-0.18009613454341888,1.3194966316223145,2.7556846141815186
,170,4958,,,2.7292473316192627
,171,4987,,,2.7326860427856445
,172,5016,,,2.7359516620635986
,173,5045,,,2.7262206077575684
,174,5074,,,2.76157546043396
,175,5103,,,2.7615740299224854
,176,5132,,,2.744455337524414
,177,5161,,,2.747772693634033
,178,5190,,,2.75325083732605
2.7339563369750977,179,5219,,,
,179,5219,-0.17802691459655762,1.337912678718567,2.7591710090637207
,180,5248,,,2.7483150959014893
,181,5277,,,2.728428602218628
,182,5306,,,2.724456548690796
,183,5335,,,2.746018886566162
,184,5364,,,2.7354328632354736
,185,5393,,,2.7277729511260986
,186,5422,,,2.6949965953826904
,187,5451,,,2.718177080154419
,188,5480,,,2.730607032775879
2.734581470489502,189,5509,,,
,189,5509,-0.17976254224777222,1.3270494937896729,2.7258763313293457
,190,5538,,,2.738757848739624
,191,5567,,,2.74196720123291
,192,5596,,,2.752533197402954
,193,5625,,,2.7558069229125977
,194,5654,,,2.749614715576172
,195,5683,,,2.742023468017578
,196,5712,,,2.741570234298706
,197,5741,,,2.773618698120117
,198,5770,,,2.7756779193878174
2.734057903289795,199,5799,,,
,199,5799,-0.18051230907440186,1.316510796546936,2.767343044281006
