val_loss,epoch,step,normalization/loc,normalization/scale,fitting_loss
,50,3671,,,2.7923800945281982
,51,3743,,,2.7497174739837646
,52,3815,,,2.753194570541382
,53,3887,,,2.7461531162261963
,54,3959,,,2.7470977306365967
,55,4031,,,2.740492582321167
,56,4103,,,2.776418447494507
,57,4175,,,2.8055343627929688
,58,4247,,,2.7808284759521484
2.751400947570801,59,4319,,,
,59,4319,-0.1882067322731018,1.334924578666687,2.7800064086914062
,60,4391,,,2.7178564071655273
,61,4463,,,2.739969491958618
,62,4535,,,2.7370078563690186
,63,4607,,,2.7739367485046387
,64,4679,,,2.7406868934631348
,65,4751,,,2.736973524093628
,66,4823,,,2.7696971893310547
,67,4895,,,2.7631704807281494
,68,4967,,,2.778569221496582
2.7493340969085693,69,5039,,,
,69,5039,-0.1838449388742447,1.326985239982605,2.7939701080322266
,70,5111,,,2.736588716506958
,71,5183,,,2.7130088806152344
,72,5255,,,2.7578916549682617
,73,5327,,,2.729985475540161
,74,5399,,,2.7471628189086914
,75,5471,,,2.7884864807128906
,76,5543,,,2.7826759815216064
,77,5615,,,2.7271006107330322
,78,5687,,,2.763639450073242
2.743048906326294,79,5759,,,
,79,5759,-0.18581272661685944,1.3358783721923828,2.7424216270446777
,80,5831,,,2.7510976791381836
,81,5903,,,2.7570745944976807
,82,5975,,,2.7167747020721436
,83,6047,,,2.7614119052886963
,84,6119,,,2.750352382659912
,85,6191,,,2.777757406234741
,86,6263,,,2.745028257369995
,87,6335,,,2.765441417694092
,88,6407,,,2.7673792839050293
2.742396116256714,89,6479,,,
,89,6479,-0.18477553129196167,1.3139394521713257,2.786912679672241
,90,6551,,,2.767000198364258
,91,6623,,,2.779324531555176
,92,6695,,,2.7549526691436768
,93,6767,,,2.7366883754730225
,94,6839,,,2.8000664710998535
,95,6911,,,2.7574970722198486
,96,6983,,,2.7136154174804688
,97,7055,,,2.7499427795410156
,98,7127,,,2.756901264190674
2.7394955158233643,99,7199,,,
,99,7199,-0.17856954038143158,1.333235263824463,2.7182254791259766
,100,7271,,,2.7368738651275635
,101,7343,,,2.714292287826538
,102,7415,,,2.758700370788574
,103,7487,,,2.7494208812713623
,104,7559,,,2.7564690113067627
,105,7631,,,2.758507013320923
,106,7703,,,2.7718474864959717
,107,7775,,,2.7502963542938232
,108,7847,,,2.731975555419922
2.7387382984161377,109,7919,,,
,109,7919,-0.1804588884115219,1.3261091709136963,2.709090232849121
,110,7991,,,2.7596523761749268
,111,8063,,,2.7482810020446777
,112,8135,,,2.7814080715179443
,113,8207,,,2.7635083198547363
,114,8279,,,2.7550175189971924
,115,8351,,,2.7279772758483887
,116,8423,,,2.757390022277832
,117,8495,,,2.72857928276062
,118,8567,,,2.7665324211120605
2.736402988433838,119,8639,,,
,119,8639,-0.181188702583313,1.3259106874465942,2.737776756286621
,120,8711,,,2.7683186531066895
,121,8783,,,2.7629237174987793
,122,8855,,,2.7065770626068115
,123,8927,,,2.6881825923919678
,124,8999,,,2.714008092880249
,125,9071,,,2.7640981674194336
,126,9143,,,2.7702372074127197
,127,9215,,,2.7237634658813477
,128,9287,,,2.7356481552124023
2.7385401725769043,129,9359,,,
,129,9359,-0.1790691465139389,1.336054801940918,2.7446069717407227
,130,9431,,,2.7526845932006836
,131,9503,,,2.775402307510376
,132,9575,,,2.7567801475524902
,133,9647,,,2.7394449710845947
,134,9719,,,2.731682300567627
,135,9791,,,2.7882301807403564
,136,9863,,,2.7371342182159424
,137,9935,,,2.7208032608032227
,138,10007,,,2.7386045455932617
2.7345564365386963,139,10079,,,
,139,10079,-0.18182054162025452,1.3150899410247803,2.7637085914611816
,140,10151,,,2.6867525577545166
,141,10223,,,2.7451860904693604
,142,10295,,,2.7187483310699463
,143,10367,,,2.712346315383911
,144,10439,,,2.749349594116211
,145,10511,,,2.752711534500122
,146,10583,,,2.7022080421447754
,147,10655,,,2.7799832820892334
,148,10727,,,2.7786073684692383
2.732184648513794,149,10799,,,
,149,10799,-0.18123409152030945,1.321761965751648,2.708034038543701
,150,10871,,,2.7418787479400635
,151,10943,,,2.716569185256958
,152,11015,,,2.7195584774017334
,153,11087,,,2.7745046615600586
,154,11159,,,2.7544033527374268
,155,11231,,,2.746065855026245
,156,11303,,,2.724142074584961
,157,11375,,,2.7307846546173096
,158,11447,,,2.746671676635742
