val_loss,epoch,step,normalization/loc,normalization/scale,fitting_loss
,209,6089,-0.1797339916229248,1.3786582946777344,2.6642673015594482
,210,6118,,,2.627253770828247
,211,6147,,,2.6282529830932617
,212,6176,,,2.6602439880371094
,213,6205,,,2.6038990020751953
,214,6234,,,2.6521105766296387
,215,6263,,,2.6039085388183594
,216,6292,,,2.6148643493652344
,217,6321,,,2.6365134716033936
,218,6350,,,2.632805109024048
2.6184442043304443,219,6379,,,
,219,6379,-0.17996230721473694,1.3745814561843872,2.6039435863494873
,220,6408,,,2.59629225730896
,221,6437,,,2.6471426486968994
,222,6466,,,2.624624252319336
,223,6495,,,2.6007392406463623
,224,6524,,,2.605598211288452
,225,6553,,,2.6386969089508057
,226,6582,,,2.6094062328338623
,227,6611,,,2.652832269668579
,228,6640,,,2.640869140625
2.623208999633789,229,6669,,,
,229,6669,-0.17616385221481323,1.382036805152893,2.6081361770629883
,230,6698,,,2.605113983154297
,231,6727,,,2.6240835189819336
,232,6756,,,2.623802423477173
,233,6785,,,2.6416537761688232
,234,6814,,,2.633659601211548
,235,6843,,,2.63246488571167
,236,6872,,,2.641735315322876
,237,6901,,,2.642408609390259
,238,6930,,,2.6385695934295654
2.6197128295898438,239,6959,,,
,239,6959,-0.18062642216682434,1.3806685209274292,2.621689796447754
,240,6988,,,2.6315724849700928
,241,7017,,,2.635589838027954
,242,7046,,,2.597559690475464
,243,7075,,,2.6448655128479004
,244,7104,,,2.5951201915740967
,245,7133,,,2.6397364139556885
,246,7162,,,2.599047899246216
,247,7191,,,2.627728223800659
,248,7220,,,2.6267476081848145
2.6178600788116455,249,7249,,,
,249,7249,-0.1802714616060257,1.3774052858352661,2.641202926635742
,250,7278,,,2.623291254043579
,251,7307,,,2.628434419631958
,252,7336,,,2.639148235321045
,253,7365,,,2.6214897632598877
,254,7394,,,2.633439064025879
,255,7423,,,2.5910511016845703
,256,7452,,,2.6330251693725586
,257,7481,,,2.6193485260009766
,258,7510,,,2.6338846683502197
2.6163408756256104,259,7539,,,
,259,7539,-0.1780974268913269,1.3771451711654663,2.594611644744873
,260,7568,,,2.666105031967163
,261,7597,,,2.6121113300323486
,262,7626,,,2.6704041957855225
,263,7655,,,2.659106492996216
,264,7684,,,2.608722448348999
,265,7713,,,2.626917600631714
,266,7742,,,2.641369342803955
,267,7771,,,2.6189157962799072
,268,7800,,,2.650667428970337
2.614739418029785,269,7829,,,
,269,7829,-0.17748111486434937,1.385682225227356,2.627880096435547
,270,7858,,,2.6011476516723633
,271,7887,,,2.620345115661621
,272,7916,,,2.6620969772338867
,273,7945,,,2.6242129802703857
,274,7974,,,2.608577013015747
,275,8003,,,2.6330645084381104
,276,8032,,,2.639219284057617
,277,8061,,,2.602226495742798
,278,8090,,,2.60490083694458
2.6151857376098633,279,8119,,,
,279,8119,-0.179641991853714,1.3905974626541138,2.6085004806518555
,280,8148,,,2.6158645153045654
,281,8177,,,2.606475830078125
,282,8206,,,2.6531076431274414
,283,8235,,,2.6182782649993896
,284,8264,,,2.6401548385620117
,285,8293,,,2.611933946609497
,286,8322,,,2.6216344833374023
,287,8351,,,2.6164681911468506
,288,8380,,,2.6484482288360596
2.6167004108428955,289,8409,,,
,289,8409,-0.18210038542747498,1.3771535158157349,2.614896059036255
,290,8438,,,2.626192092895508
,291,8467,,,2.6009342670440674
,292,8496,,,2.615243434906006
,293,8525,,,2.633172035217285
,294,8554,,,2.6422195434570312
,295,8583,,,2.6390559673309326
,296,8612,,,2.6012723445892334
,297,8641,,,2.6450424194335938
,298,8670,,,2.5907392501831055
2.617682456970215,299,8699,,,
,299,8699,-0.18070009350776672,1.375500202178955,2.633356809616089
,300,8728,,,2.590702533721924
,301,8757,,,2.6494767665863037
,302,8786,,,2.6046676635742188
,303,8815,,,2.629744529724121
,304,8844,,,2.668942451477051
,305,8873,,,2.6392133235931396
,306,8902,,,2.6181046962738037
,307,8931,,,2.6383426189422607
,308,8960,,,2.5982589721679688
2.6155879497528076,309,8989,,,
,309,8989,-0.18008612096309662,1.3881539106369019,2.6379990577697754
,310,9018,,,2.649427890777588
,311,9047,,,2.594479560852051
,312,9076,,,2.616460084915161
,313,9105,,,2.614743947982788
,314,9134,,,2.6123781204223633
,315,9163,,,2.6019885540008545
,316,9192,,,2.6170153617858887
,317,9221,,,2.594649076461792
,318,9250,,,2.630542516708374
2.6125314235687256,319,9279,,,
,319,9279,-0.18170401453971863,1.3874820470809937,2.6184937953948975
,320,9308,,,2.617579460144043
,321,9337,,,2.63425350189209
,322,9366,,,2.6187374591827393
,323,9395,,,2.587869644165039
,324,9424,,,2.625502586364746
,325,9453,,,2.652052402496338
,326,9482,,,2.6362648010253906
,327,9511,,,2.6285085678100586
,328,9540,,,2.6301000118255615
2.6133875846862793,329,9569,,,
,329,9569,-0.18136563897132874,1.3755441904067993,2.621500253677368
,330,9598,,,2.6326093673706055
,331,9627,,,2.61421537399292
,332,9656,,,2.6384410858154297
,333,9685,,,2.614098072052002
,334,9714,,,2.6528000831604004
,335,9743,,,2.6204679012298584
,336,9772,,,2.5963521003723145
,337,9801,,,2.660773277282715
,338,9830,,,2.631141424179077
2.611929178237915,339,9859,,,
,339,9859,-0.18115384876728058,1.3758306503295898,2.5998923778533936
,340,9888,,,2.6165859699249268
,341,9917,,,2.6485707759857178
,342,9946,,,2.645779848098755
,343,9975,,,2.633923053741455
,344,10004,,,2.6137003898620605
,345,10033,,,2.6036479473114014
,346,10062,,,2.5988929271698
,347,10091,,,2.607727527618408
,348,10120,,,2.6254100799560547
2.613528251647949,349,10149,,,
,349,10149,-0.1794033795595169,1.3775591850280762,2.636885643005371
,350,10178,,,2.6088199615478516
,351,10207,,,2.650287628173828
,352,10236,,,2.60456919670105
,353,10265,,,2.5782179832458496
,354,10294,,,2.62214732170105
,355,10323,,,2.5867509841918945
,356,10352,,,2.6351118087768555
,357,10381,,,2.6259353160858154
,358,10410,,,2.6127586364746094
2.615790367126465,359,10439,,,
,359,10439,-0.17776694893836975,1.360738754272461,2.63101863861084
,360,10468,,,2.626621961593628
,361,10497,,,2.6503360271453857
,362,10526,,,2.6205344200134277
,363,10555,,,2.6248388290405273
,364,10584,,,2.634798049926758
,365,10613,,,2.6018590927124023
,366,10642,,,2.639103889465332
,367,10671,,,2.652031183242798
,368,10700,,,2.57240891456604
2.613752603530884,369,10729,,,
,369,10729,-0.17844563722610474,1.3823429346084595,2.632267475128174
,370,10758,,,2.6437699794769287
,371,10787,,,2.610593318939209
,372,10816,,,2.6233153343200684
,373,10845,,,2.6258490085601807
,374,10874,,,2.580343008041382
,375,10903,,,2.6554718017578125
,376,10932,,,2.607487678527832
,377,10961,,,2.619328498840332
,378,10990,,,2.6195409297943115
2.6131432056427,379,11019,,,
,379,11019,-0.17818476259708405,1.3800612688064575,2.6084394454956055
,380,11048,,,2.6321122646331787
,381,11077,,,2.601417064666748
,382,11106,,,2.6113483905792236
,383,11135,,,2.6396703720092773
,384,11164,,,2.612766742706299
,385,11193,,,2.6518964767456055
,386,11222,,,2.608250617980957
,387,11251,,,2.6304538249969482
,388,11280,,,2.65169620513916
2.609898567199707,389,11309,,,
,389,11309,-0.17882530391216278,1.3735612630844116,2.6359457969665527
,390,11338,,,2.635836124420166
,391,11367,,,2.6051337718963623
,392,11396,,,2.6231606006622314
,393,11425,,,2.6332297325134277
,394,11454,,,2.6421689987182617
,395,11483,,,2.6079254150390625
,396,11512,,,2.6401524543762207
,397,11541,,,2.6009533405303955
,398,11570,,,2.6065824031829834
2.6123688220977783,399,11599,,,
,399,11599,-0.17796529829502106,1.37736976146698,2.6496317386627197
,400,11628,,,2.598191261291504
,401,11657,,,2.6168346405029297
,402,11686,,,2.590594530105591
,403,11715,,,2.6034390926361084
,404,11744,,,2.6457695960998535
,405,11773,,,2.596059560775757
,406,11802,,,2.5935521125793457
,407,11831,,,2.6356401443481445
,408,11860,,,2.612630844116211
2.610358238220215,409,11889,,,
,409,11889,-0.17706334590911865,1.3815832138061523,2.61116361618042
,410,11918,,,2.632662296295166
,411,11947,,,2.5918800830841064
,412,11976,,,2.6163415908813477
,413,12005,,,2.6176950931549072
,414,12034,,,2.626833915710449
,415,12063,,,2.6113603115081787
,416,12092,,,2.6252899169921875
,417,12121,,,2.578462839126587
,418,12150,,,2.6291234493255615
2.6096792221069336,419,12179,,,
,419,12179,-0.1770169883966446,1.3814009428024292,2.565706253051758
,420,12208,,,2.6198697090148926
,421,12237,,,2.649077892303467
,422,12266,,,2.6021389961242676
,423,12295,,,2.6167421340942383
,424,12324,,,2.6135919094085693
,425,12353,,,2.636579751968384
,426,12382,,,2.6338257789611816
,427,12411,,,2.6547350883483887
,428,12440,,,2.6522297859191895
2.608085870742798,429,12469,,,
,429,12469,-0.17647400498390198,1.3673466444015503,2.585664987564087
,430,12498,,,2.592603921890259
,431,12527,,,2.606696367263794
,432,12556,,,2.623950481414795
,433,12585,,,2.628340244293213
,434,12614,,,2.606527805328369
,435,12643,,,2.6159563064575195
,436,12672,,,2.61651611328125
,437,12701,,,2.592339038848877
,438,12730,,,2.609403371810913
2.6106767654418945,439,12759,,,
,439,12759,-0.17752470076084137,1.376682996749878,2.61246657371521
,440,12788,,,2.611626625061035
,441,12817,,,2.6372480392456055
,442,12846,,,2.5797529220581055
,443,12875,,,2.6297085285186768
,444,12904,,,2.603170871734619
,445,12933,,,2.640993118286133
,446,12962,,,2.6199429035186768
,447,12991,,,2.6379480361938477
,448,13020,,,2.6229257583618164
2.609138011932373,449,13049,,,
,449,13049,-0.1776067018508911,1.3815064430236816,2.601095676422119
,450,13078,,,2.604625701904297
,451,13107,,,2.634894847869873
,452,13136,,,2.598423480987549
,453,13165,,,2.5888495445251465
,454,13194,,,2.6216273307800293
,455,13223,,,2.5891497135162354
,456,13252,,,2.6392157077789307
,457,13281,,,2.6342906951904297
,458,13310,,,2.637586832046509
2.6098828315734863,459,13339,,,
,459,13339,-0.1781609207391739,1.3838399648666382,2.582977056503296
,460,13368,,,2.6323821544647217
,461,13397,,,2.5814576148986816
,462,13426,,,2.618779182434082
,463,13455,,,2.6155734062194824
,464,13484,,,2.6250898838043213
,465,13513,,,2.6164495944976807
,466,13542,,,2.619481086730957
,467,13571,,,2.618762969970703
,468,13600,,,2.6329703330993652
2.6091866493225098,469,13629,,,
,469,13629,-0.17757683992385864,1.3706978559494019,2.6309239864349365
,470,13658,,,2.597472667694092
,471,13687,,,2.6232125759124756
,472,13716,,,2.626917600631714
,473,13745,,,2.6395535469055176
,474,13774,,,2.6326727867126465
,475,13803,,,2.597573757171631
,476,13832,,,2.6176257133483887
,477,13861,,,2.5828676223754883
,478,13890,,,2.5938730239868164
2.60811185836792,479,13919,,,
,479,13919,-0.17789728939533234,1.3809659481048584,2.6225662231445312
,480,13948,,,2.609361171722412
,481,13977,,,2.63751482963562
,482,14006,,,2.591671943664551
,483,14035,,,2.6070823669433594
,484,14064,,,2.6264569759368896
,485,14093,,,2.5928051471710205
,486,14122,,,2.561014413833618
,487,14151,,,2.593747138977051
,488,14180,,,2.6240150928497314
2.6079063415527344,489,14209,,,
,489,14209,-0.17692913115024567,1.3803008794784546,2.612445831298828
,490,14238,,,2.6091809272766113
,491,14267,,,2.6077470779418945
,492,14296,,,2.6280436515808105
,493,14325,,,2.600877523422241
,494,14354,,,2.642603874206543
,495,14383,,,2.6121304035186768
,496,14412,,,2.6298093795776367
,497,14441,,,2.608743906021118
,498,14470,,,2.630040407180786
2.607527256011963,499,14499,,,
,499,14499,-0.17722266912460327,1.388014316558838,2.6317641735076904
,500,14528,,,2.6167712211608887
,501,14557,,,2.6141951084136963
,502,14586,,,2.6391043663024902
,503,14615,,,2.607419013977051
,504,14644,,,2.61071515083313
,505,14673,,,2.6220571994781494
,506,14702,,,2.565918445587158
,507,14731,,,2.6257429122924805
,508,14760,,,2.6167097091674805
2.606445550918579,509,14789,,,
,509,14789,-0.1784413605928421,1.3644448518753052,2.6093368530273438
,510,14818,,,2.613675355911255
,511,14847,,,2.635190486907959
,512,14876,,,2.603700876235962
,513,14905,,,2.599562883377075
,514,14934,,,2.591752052307129
,515,14963,,,2.6242568492889404
,516,14992,,,2.6002869606018066
,517,15021,,,2.5898516178131104
,518,15050,,,2.657303810119629
2.6057653427124023,519,15079,,,
,519,15079,-0.1765083372592926,1.3687294721603394,2.59652042388916
,520,15108,,,2.6385984420776367
,521,15137,,,2.605353832244873
,522,15166,,,2.623312473297119
,523,15195,,,2.6250293254852295
,524,15224,,,2.6117753982543945
,525,15253,,,2.6112618446350098
,526,15282,,,2.643486976623535
,527,15311,,,2.63955020904541
,528,15340,,,2.613579511642456
2.6052560806274414,529,15369,,,
,529,15369,-0.17769813537597656,1.386580467224121,2.57956862449646
,530,15398,,,2.619805335998535
,531,15427,,,2.596774101257324
,532,15456,,,2.612973213195801
,533,15485,,,2.600168466567993
,534,15514,,,2.631124258041382
,535,15543,,,2.6109986305236816
,536,15572,,,2.6237852573394775
,537,15601,,,2.606935739517212
,538,15630,,,2.634582042694092
2.6063220500946045,539,15659,,,
,539,15659,-0.17884355783462524,1.3851855993270874,2.598222494125366
,540,15688,,,2.622673749923706
,541,15717,,,2.5615668296813965
,542,15746,,,2.6393589973449707
,543,15775,,,2.615954875946045
,544,15804,,,2.5876855850219727
,545,15833,,,2.6154050827026367
,546,15862,,,2.6113555431365967
,547,15891,,,2.613839626312256
,548,15920,,,2.5898008346557617
2.604498863220215,549,15949,,,
,549,15949,-0.17944496870040894,1.3704286813735962,2.5878045558929443
,550,15978,,,2.6146483421325684
,551,16007,,,2.610989809036255
,552,16036,,,2.6198151111602783
,553,16065,,,2.570047378540039
,554,16094,,,2.6199731826782227
,555,16123,,,2.608715534210205
,556,16152,,,2.6464171409606934
,557,16181,,,2.605786085128784
,558,16210,,,2.582810878753662
2.6041271686553955,559,16239,,,
,559,16239,-0.17739267647266388,1.3807367086410522,2.582763433456421
,560,16268,,,2.6173617839813232
,561,16297,,,2.618074655532837
,562,16326,,,2.6549065113067627
,563,16355,,,2.6098647117614746
,564,16384,,,2.6385128498077393
,565,16413,,,2.611964225769043
,566,16442,,,2.5989179611206055
,567,16471,,,2.5947070121765137
,568,16500,,,2.595484733581543
2.605198860168457,569,16529,,,
,569,16529,-0.1796978861093521,1.371975064277649,2.591205596923828
,570,16558,,,2.614093780517578
,571,16587,,,2.597097158432007
,572,16616,,,2.6175377368927
,573,16645,,,2.625887632369995
,574,16674,,,2.5830025672912598
,575,16703,,,2.6043941974639893
,576,16732,,,2.6150827407836914
,577,16761,,,2.6194334030151367
,578,16790,,,2.628741979598999
2.604736089706421,579,16819,,,
,579,16819,-0.1775570958852768,1.3667495250701904,2.6283466815948486
,580,16848,,,2.6547911167144775
,581,16877,,,2.620615243911743
,582,16906,,,2.624612331390381
,583,16935,,,2.6209716796875
,584,16964,,,2.6336729526519775
,585,16993,,,2.613618850708008
,586,17022,,,2.631178140640259
,587,17051,,,2.6343889236450195
,588,17080,,,2.6297786235809326
2.604776620864868,589,17109,,,
,589,17109,-0.1747927963733673,1.3755700588226318,2.613770008087158
,590,17138,,,2.605963706970215
,591,17167,,,2.6209352016448975
,592,17196,,,2.577812433242798
,593,17225,,,2.614175796508789
,594,17254,,,2.607945442199707
,595,17283,,,2.5991933345794678
,596,17312,,,2.6216607093811035
,597,17341,,,2.5981884002685547
,598,17370,,,2.609433650970459
2.6032869815826416,599,17399,,,
,599,17399,-0.1765548586845398,1.3855605125427246,2.573798656463623
,600,17428,,,2.604800224304199
,601,17457,,,2.6386449337005615
,602,17486,,,2.6151177883148193
,603,17515,,,2.6209418773651123
,604,17544,,,2.5893263816833496
,605,17573,,,2.6212356090545654
,606,17602,,,2.6080424785614014
,607,17631,,,2.599687337875366
,608,17660,,,2.6446750164031982
2.602614402770996,609,17689,,,
,609,17689,-0.17752133309841156,1.3782680034637451,2.6126508712768555
,610,17718,,,2.627713203430176
,611,17747,,,2.60037899017334
,612,17776,,,2.5897505283355713
,613,17805,,,2.624992847442627
,614,17834,,,2.613346815109253
,615,17863,,,2.6250033378601074
,616,17892,,,2.5805530548095703
,617,17921,,,2.632913112640381
,618,17950,,,2.6002018451690674
2.6027421951293945,619,17979,,,
,619,17979,-0.17864732444286346,1.372130274772644,2.6041479110717773
,620,18008,,,2.6160969734191895
,621,18037,,,2.64947247505188
,622,18066,,,2.5984835624694824
,623,18095,,,2.636841297149658
,624,18124,,,2.602426052093506
,625,18153,,,2.6137235164642334
,626,18182,,,2.6315741539001465
,627,18211,,,2.6364426612854004
,628,18240,,,2.606951951980591
2.6030492782592773,629,18269,,,
,629,18269,-0.1786676049232483,1.376582384109497,2.6149349212646484
,630,18298,,,2.6114790439605713
,631,18327,,,2.6125059127807617
,632,18356,,,2.581111192703247
,633,18385,,,2.6515920162200928
,634,18414,,,2.6232337951660156
,635,18443,,,2.589923143386841
,636,18472,,,2.6385889053344727
,637,18501,,,2.6576671600341797
,638,18530,,,2.6200931072235107
2.601548194885254,639,18559,,,
,639,18559,-0.1775873452425003,1.369799256324768,2.6193766593933105
,640,18588,,,2.6465437412261963
,641,18617,,,2.6179616451263428
,642,18646,,,2.6452784538269043
,643,18675,,,2.6089489459991455
,644,18704,,,2.5840344429016113
,645,18733,,,2.610650062561035
,646,18762,,,2.6229872703552246
,647,18791,,,2.5700807571411133
,648,18820,,,2.63076114654541
2.6039421558380127,649,18849,,,
,649,18849,-0.1764090359210968,1.3716176748275757,2.578335762023926
,650,18878,,,2.5802083015441895
,651,18907,,,2.607347249984741
,652,18936,,,2.6008667945861816
,653,18965,,,2.610560178756714
,654,18994,,,2.564729690551758
,655,19023,,,2.6160268783569336
,656,19052,,,2.6175730228424072
,657,19081,,,2.617173433303833
,658,19110,,,2.609407663345337
2.6009774208068848,659,19139,,,
,659,19139,-0.17657357454299927,1.373579740524292,2.5964555740356445
,660,19168,,,2.6029953956604004
,661,19197,,,2.650162935256958
,662,19226,,,2.630162477493286
,663,19255,,,2.611921548843384
,664,19284,,,2.6107096672058105
,665,19313,,,2.647296905517578
,666,19342,,,2.6120266914367676
,667,19371,,,2.6583924293518066
,668,19400,,,2.604973316192627
2.6013171672821045,669,19429,,,
,669,19429,-0.17784219980239868,1.3780417442321777,2.590277910232544
,670,19458,,,2.5820577144622803
,671,19487,,,2.6146557331085205
,672,19516,,,2.612307548522949
,673,19545,,,2.589151382446289
,674,19574,,,2.6127068996429443
,675,19603,,,2.6028170585632324
,676,19632,,,2.586562156677246
,677,19661,,,2.562741756439209
,678,19690,,,2.6096203327178955
2.601720094680786,679,19719,,,
,679,19719,-0.17802070081233978,1.3816912174224854,2.650541067123413
,680,19748,,,2.5729010105133057
,681,19777,,,2.5884881019592285
,682,19806,,,2.5903382301330566
,683,19835,,,2.575228691101074
,684,19864,,,2.6109471321105957
,685,19893,,,2.6008355617523193
,686,19922,,,2.6373543739318848
,687,19951,,,2.6135473251342773
,688,19980,,,2.6429316997528076
2.6012990474700928,689,20009,,,
,689,20009,-0.1771724373102188,1.3940956592559814,2.618363380432129
,690,20038,,,2.5796945095062256
,691,20067,,,2.6316139698028564
,692,20096,,,2.5778989791870117
,693,20125,,,2.624303102493286
,694,20154,,,2.583789348602295
,695,20183,,,2.6189181804656982
,696,20212,,,2.622706890106201
,697,20241,,,2.6229119300842285
,698,20270,,,2.6437134742736816
2.601680278778076,699,20299,,,
,699,20299,-0.176892951130867,1.3686296939849854,2.6165056228637695
,700,20328,,,2.6034600734710693
