val_loss,epoch,step,normalization/loc,normalization/scale,fitting_loss
3.697688102722168,0,0,,,
,0,28,-0.18309083580970764,1.24721360206604,3.046588182449341
,1,57,,,2.8873910903930664
,2,86,,,2.910609722137451
,3,115,,,2.856306791305542
,4,144,,,2.8520290851593018
,5,173,,,2.878241539001465
,6,202,,,2.8977174758911133
,7,231,,,2.8500359058380127
,8,260,,,2.854557991027832
2.843825340270996,9,289,,,
,9,289,-0.18042995035648346,1.2577687501907349,2.8156626224517822
,10,318,,,2.8551480770111084
,11,347,,,2.8477718830108643
,12,376,,,2.838907480239868
,13,405,,,2.857236623764038
,14,434,,,2.8765251636505127
,15,463,,,2.7775259017944336
,16,492,,,2.8866264820098877
,17,521,,,2.8792481422424316
,18,550,,,2.8755979537963867
2.829049825668335,19,579,,,
,19,579,-0.18049198389053345,1.280452847480774,2.863430976867676
,20,608,,,2.8138113021850586
,21,637,,,2.826774835586548
,22,666,,,2.829380989074707
,23,695,,,2.829134464263916
,24,724,,,2.8380320072174072
,25,753,,,2.7950000762939453
,26,782,,,2.834620714187622
,27,811,,,2.8942575454711914
,28,840,,,2.8251469135284424
2.8185360431671143,29,869,,,
,29,869,-0.18088504672050476,1.2684190273284912,2.7835443019866943
,30,898,,,2.8450117111206055
,31,927,,,2.8228423595428467
,32,956,,,2.8271472454071045
,33,985,,,2.820286512374878
,34,1014,,,2.7624404430389404
,35,1043,,,2.7899556159973145
,36,1072,,,2.8767614364624023
,37,1101,,,2.845806837081909
,38,1130,,,2.84657883644104
2.820984125137329,39,1159,,,
,39,1159,-0.18254677951335907,1.261635422706604,2.812723159790039
,40,1188,,,2.8024582862854004
,41,1217,,,2.832216262817383
,42,1246,,,2.8244762420654297
,43,1275,,,2.810642957687378
,44,1304,,,2.836176872253418
,45,1333,,,2.7531399726867676
,46,1362,,,2.7821202278137207
,47,1391,,,2.8135571479797363
,48,1420,,,2.7905657291412354
2.816742181777954,49,1449,,,
,49,1449,-0.18541336059570312,1.2586750984191895,2.8531765937805176
,50,1478,,,2.8516628742218018
,51,1507,,,2.794130563735962
,52,1536,,,2.801389217376709
,53,1565,,,2.8101327419281006
,54,1594,,,2.80465030670166
,55,1623,,,2.8051047325134277
,56,1652,,,2.8158116340637207
,57,1681,,,2.8475615978240967
,58,1710,,,2.8754594326019287
2.81306529045105,59,1739,,,
,59,1739,-0.18372772634029388,1.263738989830017,2.8172314167022705
,60,1768,,,2.7886314392089844
,61,1797,,,2.785881519317627
,62,1826,,,2.785433769226074
,63,1855,,,2.835550308227539
,64,1884,,,2.776064395904541
,65,1913,,,2.7788541316986084
,66,1942,,,2.8416616916656494
,67,1971,,,2.826038360595703
,68,2000,,,2.8244051933288574
2.8081727027893066,69,2029,,,
,69,2029,-0.1850198656320572,1.2469875812530518,2.8255484104156494
,70,2058,,,2.7780795097351074
,71,2087,,,2.78511905670166
,72,2116,,,2.8097760677337646
,73,2145,,,2.7952613830566406
,74,2174,,,2.8009557723999023
,75,2203,,,2.8359036445617676
,76,2232,,,2.8690710067749023
,77,2261,,,2.800567150115967
,78,2290,,,2.8081507682800293
2.803981065750122,79,2319,,,
,79,2319,-0.18827669322490692,1.2639273405075073,2.7995166778564453
,80,2348,,,2.800518035888672
,81,2377,,,2.8230557441711426
,82,2406,,,2.7630152702331543
,83,2435,,,2.8297245502471924
,84,2464,,,2.800568103790283
,85,2493,,,2.810763120651245
,86,2522,,,2.8184304237365723
,87,2551,,,2.819434881210327
,88,2580,,,2.827465057373047
2.8006882667541504,89,2609,,,
,89,2609,-0.1844635307788849,1.2387628555297852,2.8317418098449707
,90,2638,,,2.8182482719421387
,91,2667,,,2.8481531143188477
,92,2696,,,2.801182270050049
,93,2725,,,2.803067207336426
,94,2754,,,2.850214958190918
,95,2783,,,2.825387716293335
,96,2812,,,2.7692501544952393
,97,2841,,,2.8140435218811035
,98,2870,,,2.8065223693847656
2.8000073432922363,99,2899,,,
,99,2899,-0.17903250455856323,1.2658644914627075,2.773491621017456
,100,2928,,,2.8043644428253174
,101,2957,,,2.7643651962280273
,102,2986,,,2.8313097953796387
,103,3015,,,2.795714855194092
,104,3044,,,2.8095579147338867
,105,3073,,,2.808851718902588
,106,3102,,,2.8556251525878906
,107,3131,,,2.7879631519317627
,108,3160,,,2.796191930770874
2.797490358352661,109,3189,,,
,109,3189,-0.18011517822742462,1.2507327795028687,2.7546637058258057
,110,3218,,,2.8150739669799805
,111,3247,,,2.824009418487549
,112,3276,,,2.841089963912964
,113,3305,,,2.807856559753418
,114,3334,,,2.838608741760254
,115,3363,,,2.76601243019104
,116,3392,,,2.8214197158813477
,117,3421,,,2.785940647125244
,118,3450,,,2.8282341957092285
2.795300006866455,119,3479,,,
,119,3479,-0.1781412810087204,1.262144684791565,2.8088724613189697
,120,3508,,,2.833587884902954
,121,3537,,,2.8137829303741455
,122,3566,,,2.782819986343384
,123,3595,,,2.7292487621307373
,124,3624,,,2.778036594390869
,125,3653,,,2.8183107376098633
,126,3682,,,2.821319580078125
,127,3711,,,2.7754945755004883
,128,3740,,,2.798229217529297
2.7937986850738525,129,3769,,,
,129,3769,-0.1773742139339447,1.2566161155700684,2.8095264434814453
,130,3798,,,2.7930896282196045
,131,3827,,,2.8382821083068848
,132,3856,,,2.824282646179199
,133,3885,,,2.781000852584839
,134,3914,,,2.7914321422576904
,135,3943,,,2.847161054611206
,136,3972,,,2.7836694717407227
,137,4001,,,2.770355463027954
,138,4030,,,2.8077023029327393
2.7930827140808105,139,4059,,,
,139,4059,-0.17706982791423798,1.2435272932052612,2.8180220127105713
,140,4088,,,2.765611171722412
,141,4117,,,2.788947820663452
,142,4146,,,2.761037826538086
,143,4175,,,2.768357992172241
,144,4204,,,2.8001694679260254
,145,4233,,,2.798112154006958
,146,4262,,,2.758723497390747
,147,4291,,,2.8333616256713867
,148,4320,,,2.832085609436035
2.7917709350585938,149,4349,,,
,149,4349,-0.17873446643352509,1.254754900932312,2.7968814373016357
,150,4378,,,2.819115161895752
,151,4407,,,2.7445201873779297
,152,4436,,,2.7811195850372314
,153,4465,,,2.8241138458251953
,154,4494,,,2.811972141265869
,155,4523,,,2.7992630004882812
,156,4552,,,2.7755861282348633
,157,4581,,,2.792524576187134
,158,4610,,,2.803565263748169
2.7948784828186035,159,4639,,,
,159,4639,-0.18017655611038208,1.2647366523742676,2.843371629714966
,160,4668,,,2.748016357421875
,161,4697,,,2.808201789855957
,162,4726,,,2.8052279949188232
,163,4755,,,2.796126127243042
,164,4784,,,2.8171205520629883
,165,4813,,,2.738126039505005
,166,4842,,,2.8187081813812256
,167,4871,,,2.7813880443573
,168,4900,,,2.8444268703460693
2.788433790206909,169,4929,,,
,169,4929,-0.17915375530719757,1.2462490797042847,2.807864189147949
,170,4958,,,2.7772531509399414
,171,4987,,,2.7773659229278564
,172,5016,,,2.784682035446167
,173,5045,,,2.7773091793060303
,174,5074,,,2.815053939819336
,175,5103,,,2.813023567199707
,176,5132,,,2.7917420864105225
,177,5161,,,2.7992002964019775
,178,5190,,,2.803612470626831
2.786792516708374,179,5219,,,
,179,5219,-0.1796865463256836,1.2681000232696533,2.813300132751465
,180,5248,,,2.798659563064575
,181,5277,,,2.777076482772827
,182,5306,,,2.7737269401550293
,183,5335,,,2.7950429916381836
,184,5364,,,2.784989356994629
,185,5393,,,2.7753636837005615
,186,5422,,,2.738957643508911
,187,5451,,,2.764126777648926
,188,5480,,,2.779144525527954
2.7869787216186523,189,5509,,,
,189,5509,-0.18196222186088562,1.2552610635757446,2.7748727798461914
,190,5538,,,2.786649465560913
,191,5567,,,2.7947397232055664
,192,5596,,,2.8039095401763916
,193,5625,,,2.8100972175598145
,194,5654,,,2.801218271255493
,195,5683,,,2.7927706241607666
,196,5712,,,2.7868826389312744
,197,5741,,,2.8267836570739746
,198,5770,,,2.832019805908203
2.7874083518981934,199,5799,,,
,199,5799,-0.18167194724082947,1.242343783378601,2.8239383697509766
,200,5828,,,2.8050103187561035
,201,5857,,,2.79476261138916
,202,5886,,,2.7795746326446533
,203,5915,,,2.7721288204193115
,204,5944,,,2.7816386222839355
,205,5973,,,2.793940544128418
,206,6002,,,2.794492244720459
,207,6031,,,2.7490880489349365
,208,6060,,,2.8284616470336914
2.7821733951568604,209,6089,,,
,209,6089,-0.17940653860569,1.2600411176681519,2.8335299491882324
,210,6118,,,2.787294626235962
,211,6147,,,2.788898229598999
,212,6176,,,2.8318064212799072
,213,6205,,,2.7530579566955566
,214,6234,,,2.8198862075805664
,215,6263,,,2.7520663738250732
,216,6292,,,2.7694966793060303
,217,6321,,,2.798689842224121
,218,6350,,,2.7932655811309814
2.7804932594299316,219,6379,,,
,219,6379,-0.18263740837574005,1.252600073814392,2.755506992340088
,220,6408,,,2.738292694091797
,221,6437,,,2.809486150741577
,222,6466,,,2.775580644607544
,223,6495,,,2.748645067214966
,224,6524,,,2.7543160915374756
,225,6553,,,2.8005895614624023
,226,6582,,,2.750166893005371
,227,6611,,,2.818277597427368
,228,6640,,,2.8023180961608887
2.782045602798462,229,6669,,,
,229,6669,-0.17798614501953125,1.2658438682556152,2.7565321922302246
,230,6698,,,2.7566914558410645
,231,6727,,,2.7856154441833496
,232,6756,,,2.7832932472229004
,233,6785,,,2.8000540733337402
,234,6814,,,2.791461229324341
,235,6843,,,2.786860466003418
,236,6872,,,2.80660343170166
