val_loss,epoch,step,normalization/loc,normalization/scale,fitting_loss
,149,10799,-0.17727138102054596,1.3707876205444336,2.602969169616699
,150,10871,,,2.6291513442993164
,151,10943,,,2.609311819076538
,152,11015,,,2.6137917041778564
,153,11087,,,2.6565935611724854
,154,11159,,,2.6394872665405273
,155,11231,,,2.6321630477905273
,156,11303,,,2.618557929992676
,157,11375,,,2.622345209121704
,158,11447,,,2.6368460655212402
2.621256113052368,159,11519,,,
,159,11519,-0.1757057160139084,1.379775881767273,2.6700308322906494
,160,11591,,,2.5982675552368164
,161,11663,,,2.6444284915924072
,162,11735,,,2.6300559043884277
,163,11807,,,2.641789436340332
,164,11879,,,2.637284755706787
,165,11951,,,2.5876564979553223
,166,12023,,,2.6226136684417725
,167,12095,,,2.6463210582733154
,168,12167,,,2.660675048828125
2.622659683227539,169,12239,,,
,169,12239,-0.1806257963180542,1.3708609342575073,2.6511342525482178
,170,12311,,,2.6034433841705322
,171,12383,,,2.6224536895751953
,172,12455,,,2.6177968978881836
,173,12527,,,2.63217830657959
,174,12599,,,2.6376447677612305
,175,12671,,,2.650369167327881
,176,12743,,,2.615870475769043
,177,12815,,,2.6360082626342773
,178,12887,,,2.6479451656341553
2.619194984436035,179,12959,,,
,179,12959,-0.17946690320968628,1.383575201034546,2.6462838649749756
,180,13031,,,2.63655948638916
,181,13103,,,2.6183176040649414
,182,13175,,,2.616766929626465
,183,13247,,,2.6198296546936035
,184,13319,,,2.6256556510925293
,185,13391,,,2.617706298828125
,186,13463,,,2.586747407913208
,187,13535,,,2.6103053092956543
,188,13607,,,2.617671012878418
2.616802215576172,189,13679,,,
,189,13679,-0.18104007840156555,1.3725945949554443,2.619262933731079
,190,13751,,,2.6296253204345703
,191,13823,,,2.614720344543457
,192,13895,,,2.640613079071045
,193,13967,,,2.6581380367279053
,194,14039,,,2.624089479446411
,195,14111,,,2.623199462890625
,196,14183,,,2.6352434158325195
,197,14255,,,2.648649215698242
,198,14327,,,2.6529974937438965
2.616278886795044,199,14399,,,
,199,14399,-0.18226151168346405,1.3628981113433838,2.649503231048584
