val_loss,epoch,step,normalization/loc,normalization/scale,fitting_loss
,159,4639,-0.18680556118488312,1.3347018957138062,2.7881174087524414
,160,4668,,,2.7073254585266113
,161,4697,,,2.755701780319214
,162,4726,,,2.7532238960266113
,163,4755,,,2.74495792388916
,164,4784,,,2.765688896179199
,165,4813,,,2.697563648223877
,166,4842,,,2.7640533447265625
,167,4871,,,2.7326669692993164
,168,4900,,,2.788825750350952
2.737603187561035,169,4929,,,
,169,4929,-0.18385595083236694,1.3194674253463745,2.7582151889801025
,170,4958,,,2.731625556945801
,171,4987,,,2.7327005863189697
,172,5016,,,2.736286163330078
,173,5045,,,2.727519989013672
,174,5074,,,2.762251138687134
,175,5103,,,2.7635462284088135
,176,5132,,,2.745514392852783
,177,5161,,,2.7492692470550537
,178,5190,,,2.7545599937438965
2.734196901321411,179,5219,,,
,179,5219,-0.18364498019218445,1.3380818367004395,2.7600224018096924
,180,5248,,,2.749690055847168
,181,5277,,,2.729090452194214
,182,5306,,,2.725759983062744
,183,5335,,,2.746652126312256
,184,5364,,,2.7361435890197754
,185,5393,,,2.7300095558166504
,186,5422,,,2.696476697921753
,187,5451,,,2.718413829803467
,188,5480,,,2.7324488162994385
2.7360312938690186,189,5509,,,
,189,5509,-0.18565064668655396,1.326785683631897,2.727749824523926
,190,5538,,,2.7414283752441406
,191,5567,,,2.745190382003784
,192,5596,,,2.7546000480651855
,193,5625,,,2.7581522464752197
,194,5654,,,2.7520341873168945
,195,5683,,,2.745661735534668
,196,5712,,,2.7410669326782227
,197,5741,,,2.772550582885742
,198,5770,,,2.777583599090576
2.736034631729126,199,5799,,,
,199,5799,-0.18215133249759674,1.316282868385315,2.7690677642822266
,200,5828,,,2.75520396232605
,201,5857,,,2.7467644214630127
,202,5886,,,2.733222484588623
,203,5915,,,2.7251908779144287
,204,5944,,,2.7343497276306152
,205,5973,,,2.746708631515503
,206,6002,,,2.747908115386963
,207,6031,,,2.7074968814849854
,208,6060,,,2.7751028537750244
2.7312421798706055,209,6089,,,
,209,6089,-0.1822281777858734,1.3311872482299805,2.7804927825927734
,210,6118,,,2.737377643585205
,211,6147,,,2.740403652191162
,212,6176,,,2.7756550312042236
,213,6205,,,2.7087087631225586
,214,6234,,,2.766591787338257
,215,6263,,,2.706899404525757
,216,6292,,,2.721745491027832
,217,6321,,,2.7471225261688232
,218,6350,,,2.7431275844573975
2.7286863327026367,219,6379,,,
,219,6379,-0.18389727175235748,1.3250278234481812,2.7092626094818115
,220,6408,,,2.698354959487915
,221,6437,,,2.7601959705352783
,222,6466,,,2.731544017791748
,223,6495,,,2.705550193786621
,224,6524,,,2.7099685668945312
,225,6553,,,2.751567840576172
,226,6582,,,2.713114023208618
,227,6611,,,2.766432285308838
,228,6640,,,2.752303123474121
2.7343924045562744,229,6669,,,
,229,6669,-0.1813642680644989,1.335684061050415,2.714426279067993
,230,6698,,,2.7120141983032227
,231,6727,,,2.735527515411377
,232,6756,,,2.7356417179107666
,233,6785,,,2.7529408931732178
,234,6814,,,2.7433085441589355
,235,6843,,,2.740239143371582
,236,6872,,,2.756549835205078
,237,6901,,,2.7537717819213867
,238,6930,,,2.748216390609741
2.7280681133270264,239,6959,,,
,239,6959,-0.1827821135520935,1.3335224390029907,2.7313926219940186
,240,6988,,,2.7414166927337646
,241,7017,,,2.7463057041168213
,242,7046,,,2.699101209640503
,243,7075,,,2.756420135498047
,244,7104,,,2.6975419521331787
,245,7133,,,2.7514214515686035
,246,7162,,,2.701810121536255
,247,7191,,,2.740433692932129
,248,7220,,,2.7375173568725586
2.7256832122802734,249,7249,,,
,249,7249,-0.1819530576467514,1.3294142484664917,2.7535111904144287
,250,7278,,,2.7320384979248047
,251,7307,,,2.7394819259643555
,252,7336,,,2.744797945022583
,253,7365,,,2.729313373565674
,254,7394,,,2.7437562942504883
,255,7423,,,2.6938509941101074
,256,7452,,,2.7424001693725586
,257,7481,,,2.728384017944336
,258,7510,,,2.744551658630371
2.725707769393921,259,7539,,,
,259,7539,-0.18097703158855438,1.3298414945602417,2.6979715824127197
,260,7568,,,2.7820863723754883
,261,7597,,,2.7164547443389893
,262,7626,,,2.7865302562713623
,263,7655,,,2.77645206451416
,264,7684,,,2.713141441345215
,265,7713,,,2.734734296798706
,266,7742,,,2.75639009475708
,267,7771,,,2.7273166179656982
,268,7800,,,2.7648987770080566
2.723893880844116,269,7829,,,
,269,7829,-0.18005073070526123,1.3396666049957275,2.735067129135132
,270,7858,,,2.7057886123657227
,271,7887,,,2.7297792434692383
,272,7916,,,2.776827573776245
,273,7945,,,2.7322757244110107
,274,7974,,,2.7122669219970703
,275,8003,,,2.7434065341949463
,276,8032,,,2.75036883354187
,277,8061,,,2.7074217796325684
,278,8090,,,2.7090041637420654
2.72420597076416,279,8119,,,
,279,8119,-0.18250957131385803,1.3452755212783813,2.7151196002960205
,280,8148,,,2.7229483127593994
,281,8177,,,2.7119288444519043
,282,8206,,,2.76409912109375
,283,8235,,,2.725705146789551
,284,8264,,,2.75189471244812
,285,8293,,,2.717711925506592
,286,8322,,,2.727870464324951
,287,8351,,,2.722313165664673
,288,8380,,,2.760361671447754
2.7272722721099854,289,8409,,,
,289,8409,-0.18414701521396637,1.3303037881851196,2.7221150398254395
,290,8438,,,2.7362966537475586
,291,8467,,,2.7053611278533936
,292,8496,,,2.7209506034851074
,293,8525,,,2.744018077850342
,294,8554,,,2.7527036666870117
,295,8583,,,2.7514257431030273
,296,8612,,,2.7053866386413574
,297,8641,,,2.757424831390381
,298,8670,,,2.697082757949829
2.724501609802246,299,8699,,,
,299,8699,-0.18169333040714264,1.3278987407684326,2.742030143737793
,300,8728,,,2.6910359859466553
,301,8757,,,2.7650649547576904
,302,8786,,,2.710564136505127
,303,8815,,,2.7374138832092285
,304,8844,,,2.784705638885498
,305,8873,,,2.7492995262145996
,306,8902,,,2.7272353172302246
,307,8931,,,2.7518115043640137
,308,8960,,,2.7032113075256348
2.726264715194702,309,8989,,,
,309,8989,-0.18151122331619263,1.3432233333587646,2.750824451446533
,310,9018,,,2.7656562328338623
,311,9047,,,2.696211814880371
,312,9076,,,2.722973585128784
,313,9105,,,2.721813201904297
,314,9134,,,2.717428207397461
,315,9163,,,2.707894802093506
,316,9192,,,2.725142478942871
,317,9221,,,2.6966400146484375
,318,9250,,,2.741644859313965
2.7210693359375,319,9279,,,
,319,9279,-0.18539869785308838,1.3422062397003174,2.7256686687469482
,320,9308,,,2.725508213043213
,321,9337,,,2.7471845149993896
,322,9366,,,2.7252416610717773
,323,9395,,,2.6899707317352295
,324,9424,,,2.7320642471313477
,325,9453,,,2.766080617904663
,326,9482,,,2.7459967136383057
,327,9511,,,2.7357890605926514
,328,9540,,,2.7403388023376465
2.72273588180542,329,9569,,,
,329,9569,-0.18307389318943024,1.3278660774230957,2.72977352142334
,330,9598,,,2.742610454559326
,331,9627,,,2.7220730781555176
,332,9656,,,2.750955820083618
,333,9685,,,2.7217636108398438
,334,9714,,,2.7670087814331055
,335,9743,,,2.7258405685424805
,336,9772,,,2.6989142894744873
,337,9801,,,2.7753896713256836
,338,9830,,,2.740121364593506
2.7240076065063477,339,9859,,,
,339,9859,-0.18280178308486938,1.3275665044784546,2.7033586502075195
,340,9888,,,2.7262377738952637
,341,9917,,,2.763087272644043
,342,9946,,,2.7617177963256836
,343,9975,,,2.7463412284851074
,344,10004,,,2.7198030948638916
,345,10033,,,2.709820032119751
,346,10062,,,2.703583002090454
,347,10091,,,2.7174367904663086
,348,10120,,,2.736159324645996
2.7212533950805664,349,10149,,,
,349,10149,-0.1831466555595398,1.330185890197754,2.748666286468506
,350,10178,,,2.7158493995666504
,351,10207,,,2.7632040977478027
,352,10236,,,2.7128732204437256
,353,10265,,,2.680567741394043
,354,10294,,,2.726743221282959
,355,10323,,,2.6869609355926514
,356,10352,,,2.7466564178466797
,357,10381,,,2.734381675720215
,358,10410,,,2.7199959754943848
2.7223665714263916,359,10439,,,
,359,10439,-0.17925231158733368,1.3092637062072754,2.7389657497406006
,360,10468,,,2.736539363861084
,361,10497,,,2.7648792266845703
,362,10526,,,2.7271788120269775
,363,10555,,,2.733325719833374
,364,10584,,,2.7459752559661865
,365,10613,,,2.7068676948547363
,366,10642,,,2.7519752979278564
,367,10671,,,2.7658352851867676
,368,10700,,,2.670717239379883
2.723710060119629,369,10729,,,
,369,10729,-0.17951379716396332,1.3356300592422485,2.74407696723938
,370,10758,,,2.7562968730926514
,371,10787,,,2.715052604675293
,372,10816,,,2.7317864894866943
,373,10845,,,2.7351531982421875
,374,10874,,,2.680474281311035
,375,10903,,,2.7710702419281006
,376,10932,,,2.711371898651123
,377,10961,,,2.7271623611450195
,378,10990,,,2.7282791137695312
2.7204010486602783,379,11019,,,
,379,11019,-0.17931649088859558,1.3332046270370483,2.7153236865997314
,380,11048,,,2.741392135620117
,381,11077,,,2.7061703205108643
,382,11106,,,2.71850323677063
,383,11135,,,2.7519960403442383
,384,11164,,,2.7192161083221436
,385,11193,,,2.7644805908203125
,386,11222,,,2.715709924697876
,387,11251,,,2.7419912815093994
,388,11280,,,2.7631373405456543
2.717719793319702,389,11309,,,
,389,11309,-0.18124765157699585,1.3246499300003052,2.7467856407165527
,390,11338,,,2.745482921600342
,391,11367,,,2.7077174186706543
,392,11396,,,2.730330228805542
,393,11425,,,2.7415764331817627
,394,11454,,,2.7552225589752197
,395,11483,,,2.7133264541625977
,396,11512,,,2.752423048019409
,397,11541,,,2.7038462162017822
,398,11570,,,2.7120368480682373
2.7199437618255615,399,11599,,,
,399,11599,-0.18128378689289093,1.3292733430862427,2.7640857696533203
,400,11628,,,2.70259690284729
,401,11657,,,2.723658561706543
,402,11686,,,2.6929433345794678
,403,11715,,,2.706779956817627
,404,11744,,,2.758993148803711
,405,11773,,,2.6988258361816406
,406,11802,,,2.697990894317627
,407,11831,,,2.745877504348755
,408,11860,,,2.7208504676818848
2.719304084777832,409,11889,,,
,409,11889,-0.18128809332847595,1.335267186164856,2.718787670135498
,410,11918,,,2.74363374710083
,411,11947,,,2.6946284770965576
,412,11976,,,2.7219228744506836
,413,12005,,,2.7236850261688232
,414,12034,,,2.7369792461395264
,415,12063,,,2.717449903488159
,416,12092,,,2.7357544898986816
,417,12121,,,2.6770241260528564
,418,12150,,,2.738555431365967
2.7167139053344727,419,12179,,,
,419,12179,-0.18055212497711182,1.3347069025039673,2.663158416748047
,420,12208,,,2.7275145053863525
,421,12237,,,2.7597992420196533
,422,12266,,,2.7091240882873535
,423,12295,,,2.724438428878784
,424,12324,,,2.7228972911834717
,425,12353,,,2.7510628700256348
,426,12382,,,2.745306968688965
,427,12411,,,2.771460771560669
,428,12440,,,2.765497922897339
2.715954303741455,429,12469,,,
,429,12469,-0.17802821099758148,1.3186843395233154,2.6860015392303467
,430,12498,,,2.69400691986084
,431,12527,,,2.713654041290283
,432,12556,,,2.730928897857666
,433,12585,,,2.739060401916504
,434,12614,,,2.709368944168091
,435,12643,,,2.72314190864563
,436,12672,,,2.724398374557495
,437,12701,,,2.6942012310028076
,438,12730,,,2.717557430267334
2.7164745330810547,439,12759,,,
,439,12759,-0.1790785789489746,1.329323410987854,2.7186899185180664
,440,12788,,,2.7165884971618652
,441,12817,,,2.7506136894226074
,442,12846,,,2.678921699523926
,443,12875,,,2.741419792175293
,444,12904,,,2.709000587463379
,445,12933,,,2.751511335372925
,446,12962,,,2.725820302963257
,447,12991,,,2.748703956604004
,448,13020,,,2.730872631072998
2.7166357040405273,449,13049,,,
,449,13049,-0.17926879227161407,1.334826111793518,2.704343318939209
,450,13078,,,2.7094311714172363
,451,13107,,,2.743135929107666
,452,13136,,,2.7058191299438477
,453,13165,,,2.6895875930786133
,454,13194,,,2.72760272026062
,455,13223,,,2.6881940364837646
,456,13252,,,2.7498326301574707
,457,13281,,,2.7437009811401367
,458,13310,,,2.749589443206787
2.7170064449310303,459,13339,,,
,459,13339,-0.17886929214000702,1.338051199913025,2.6835920810699463
,460,13368,,,2.7429730892181396
,461,13397,,,2.6818394660949707
,462,13426,,,2.7250816822052
,463,13455,,,2.7214224338531494
,464,13484,,,2.731961965560913
,465,13513,,,2.7234067916870117
,466,13542,,,2.725588798522949
,467,13571,,,2.725642681121826
,468,13600,,,2.742213487625122
2.7149131298065186,469,13629,,,
,469,13629,-0.17955593764781952,1.3220397233963013,2.7417609691619873
,470,13658,,,2.700263023376465
,471,13687,,,2.7328364849090576
,472,13716,,,2.736116409301758
,473,13745,,,2.7509937286376953
,474,13774,,,2.741870641708374
,475,13803,,,2.700711250305176
,476,13832,,,2.726384401321411
,477,13861,,,2.6828370094299316
,478,13890,,,2.6967196464538574
2.716012477874756,479,13919,,,
,479,13919,-0.17960765957832336,1.3350213766098022,2.7315688133239746
,480,13948,,,2.715909004211426
,481,13977,,,2.747753858566284
,482,14006,,,2.6942107677459717
,483,14035,,,2.7130980491638184
,484,14064,,,2.736628293991089
,485,14093,,,2.696981191635132
,486,14122,,,2.657193422317505
,487,14151,,,2.6971654891967773
,488,14180,,,2.7333498001098633
2.7146356105804443,489,14209,,,
,489,14209,-0.1775760054588318,1.3329660892486572,2.721998929977417
,490,14238,,,2.717154026031494
,491,14267,,,2.7122416496276855
,492,14296,,,2.7375121116638184
,493,14325,,,2.7048351764678955
,494,14354,,,2.7523996829986572
,495,14383,,,2.7203171253204346
,496,14412,,,2.7389538288116455
,497,14441,,,2.7140941619873047
,498,14470,,,2.738441228866577
2.7146894931793213,499,14499,,,
,499,14499,-0.17833928763866425,1.3433830738067627,2.74058198928833
,500,14528,,,2.7258667945861816
,501,14557,,,2.722020149230957
,502,14586,,,2.7503554821014404
,503,14615,,,2.714656114578247
,504,14644,,,2.7171053886413574
,505,14673,,,2.7301759719848633
,506,14702,,,2.6654789447784424
,507,14731,,,2.737323760986328
,508,14760,,,2.725064992904663
2.7147939205169678,509,14789,,,
,509,14789,-0.18103037774562836,1.3139169216156006,2.717780113220215
,510,14818,,,2.7229695320129395
,511,14847,,,2.746845006942749
,512,14876,,,2.712049722671509
,513,14905,,,2.7047829627990723
,514,14934,,,2.696345567703247
,515,14963,,,2.7349467277526855
,516,14992,,,2.705693483352661
,517,15021,,,2.694244384765625
,518,15050,,,2.775300979614258
2.7148640155792236,519,15079,,,
,519,15079,-0.17755383253097534,1.320082187652588,2.704744577407837
,520,15108,,,2.750105142593384
,521,15137,,,2.711174488067627
,522,15166,,,2.733200788497925
,523,15195,,,2.7329776287078857
,524,15224,,,2.718250274658203
,525,15253,,,2.719674587249756
,526,15282,,,2.7556440830230713
,527,15311,,,2.7491579055786133
,528,15340,,,2.7180261611938477
2.7115392684936523,529,15369,,,
,529,15369,-0.1773127168416977,1.341179370880127,2.6791884899139404
,530,15398,,,2.725735664367676
,531,15427,,,2.6989543437957764
,532,15456,,,2.719172716140747
,533,15485,,,2.70400071144104
,534,15514,,,2.741854667663574
,535,15543,,,2.7155942916870117
,536,15572,,,2.7308168411254883
,537,15601,,,2.712383270263672
,538,15630,,,2.7454748153686523
2.7144126892089844,539,15659,,,
,539,15659,-0.17879018187522888,1.339373230934143,2.704665184020996
,540,15688,,,2.733896017074585
,541,15717,,,2.6604011058807373
,542,15746,,,2.752209424972534
,543,15775,,,2.7251200675964355
,544,15804,,,2.690183401107788
,545,15833,,,2.722733497619629
,546,15862,,,2.7163586616516113
,547,15891,,,2.7218668460845947
,548,15920,,,2.6917715072631836
2.7126405239105225,549,15949,,,
,549,15949,-0.17881260812282562,1.3216608762741089,2.6877293586730957
,550,15978,,,2.7225258350372314
,551,16007,,,2.7195701599121094
,552,16036,,,2.7291040420532227
,553,16065,,,2.668982744216919
,554,16094,,,2.728052854537964
,555,16123,,,2.713578224182129
,556,16152,,,2.761685609817505
,557,16181,,,2.7087583541870117
,558,16210,,,2.684041738510132
2.7113633155822754,559,16239,,,
,559,16239,-0.17872194945812225,1.3340975046157837,2.684974431991577
,560,16268,,,2.723924160003662
,561,16297,,,2.7248148918151855
,562,16326,,,2.7667934894561768
,563,16355,,,2.7150394916534424
,564,16384,,,2.7508907318115234
,565,16413,,,2.7187187671661377
,566,16442,,,2.703906536102295
,567,16471,,,2.6988353729248047
,568,16500,,,2.700467348098755
2.712120532989502,569,16529,,,
,569,16529,-0.17999149858951569,1.3230915069580078,2.6939496994018555
,570,16558,,,2.7243947982788086
,571,16587,,,2.702225685119629
,572,16616,,,2.7258167266845703
,573,16645,,,2.7354729175567627
,574,16674,,,2.684811592102051
,575,16703,,,2.7117092609405518
,576,16732,,,2.7222836017608643
,577,16761,,,2.7260007858276367
,578,16790,,,2.739861488342285
2.7137763500213623,579,16819,,,
,579,16819,-0.17900079488754272,1.3169841766357422,2.7395246028900146
,580,16848,,,2.7720587253570557
,581,16877,,,2.7284963130950928
,582,16906,,,2.7329139709472656
,583,16935,,,2.7285714149475098
,584,16964,,,2.7448432445526123
,585,16993,,,2.721947193145752
,586,17022,,,2.7403578758239746
,587,17051,,,2.7474613189697266
,588,17080,,,2.741243362426758
2.7121188640594482,589,17109,,,
,589,17109,-0.17770005762577057,1.3278028964996338,2.722273826599121
,590,17138,,,2.7111828327178955
,591,17167,,,2.731318712234497
,592,17196,,,2.678417682647705
,593,17225,,,2.722113847732544
,594,17254,,,2.712724447250366
,595,17283,,,2.7035341262817383
,596,17312,,,2.728930950164795
,597,17341,,,2.7007527351379395
,598,17370,,,2.7175190448760986
2.7096951007843018,599,17399,,,
,599,17399,-0.17840556800365448,1.3398101329803467,2.67141056060791
,600,17428,,,2.7097601890563965
,601,17457,,,2.7485604286193848
,602,17486,,,2.72607421875
,603,17515,,,2.7286462783813477
,604,17544,,,2.6934289932250977
,605,17573,,,2.7303426265716553
,606,17602,,,2.7162671089172363
,607,17631,,,2.7080297470092773
,608,17660,,,2.7567951679229736
2.7120397090911865,609,17689,,,
,609,17689,-0.1779116988182068,1.330796241760254,2.7209959030151367
,610,17718,,,2.7393054962158203
,611,17747,,,2.706299304962158
,612,17776,,,2.6936724185943604
,613,17805,,,2.73490309715271
,614,17834,,,2.7204232215881348
,615,17863,,,2.7329680919647217
,616,17892,,,2.6826112270355225
,617,17921,,,2.7452497482299805
,618,17950,,,2.7052559852600098
2.709892988204956,619,17979,,,
,619,17979,-0.17980509996414185,1.3238645792007446,2.71165132522583
,620,18008,,,2.7260501384735107
,621,18037,,,2.7618088722229004
,622,18066,,,2.7047646045684814
,623,18095,,,2.748509645462036
,624,18124,,,2.7093987464904785
,625,18153,,,2.7204091548919678
,626,18182,,,2.74281644821167
,627,18211,,,2.7473666667938232
,628,18240,,,2.712704658508301
2.709584951400757,629,18269,,,
,629,18269,-0.1792679876089096,1.3290249109268188,2.7232680320739746
,630,18298,,,2.715926170349121
,631,18327,,,2.7188191413879395
,632,18356,,,2.681731939315796
,633,18385,,,2.7647883892059326
,634,18414,,,2.732002019882202
,635,18443,,,2.689537525177002
,636,18472,,,2.749937057495117
,637,18501,,,2.7744109630584717
,638,18530,,,2.7302448749542236
2.7086784839630127,639,18559,,,
,639,18559,-0.17831644415855408,1.321540355682373,2.7283124923706055
,640,18588,,,2.759601593017578
,641,18617,,,2.72711181640625
,642,18646,,,2.7570886611938477
,643,18675,,,2.714128255844116
,644,18704,,,2.684948444366455
,645,18733,,,2.7169923782348633
,646,18762,,,2.731509208679199
,647,18791,,,2.6674861907958984
,648,18820,,,2.738955497741699
2.7106335163116455,649,18849,,,
,649,18849,-0.17674443125724792,1.3228110074996948,2.6786539554595947
,650,18878,,,2.681469202041626
,651,18907,,,2.715170383453369
,652,18936,,,2.703749656677246
,653,18965,,,2.7175650596618652
,654,18994,,,2.6616947650909424
,655,19023,,,2.723881721496582
,656,19052,,,2.725579261779785
,657,19081,,,2.725172758102417
,658,19110,,,2.716543436050415
2.708378314971924,659,19139,,,
,659,19139,-0.1771344393491745,1.3257088661193848,2.701795816421509
,660,19168,,,2.7067317962646484
,661,19197,,,2.7648627758026123
,662,19226,,,2.7409017086029053
,663,19255,,,2.7184197902679443
,664,19284,,,2.7175378799438477
,665,19313,,,2.757930278778076
,666,19342,,,2.7164952754974365
,667,19371,,,2.7734203338623047
,668,19400,,,2.7112221717834473
2.7101058959960938,669,19429,,,
,669,19429,-0.1771748661994934,1.3310149908065796,2.6930174827575684
,670,19458,,,2.681147813796997
,671,19487,,,2.720702648162842
,672,19516,,,2.717113971710205
,673,19545,,,2.6877496242523193
,674,19574,,,2.7188992500305176
,675,19603,,,2.707948923110962
,676,19632,,,2.689021110534668
,677,19661,,,2.6615285873413086
,678,19690,,,2.7174129486083984
2.7080790996551514,679,19719,,,
,679,19719,-0.17792825400829315,1.3353532552719116,2.7641568183898926
,680,19748,,,2.673250436782837
,681,19777,,,2.69138503074646
,682,19806,,,2.693047523498535
,683,19835,,,2.675020694732666
,684,19864,,,2.7175991535186768
,685,19893,,,2.7041313648223877
,686,19922,,,2.753325939178467
,687,19951,,,2.7228479385375977
,688,19980,,,2.758145332336426
2.707745313644409,689,20009,,,
,689,20009,-0.17731568217277527,1.3500462770462036,2.7266342639923096
,690,20038,,,2.6791296005249023
,691,20067,,,2.7428183555603027
,692,20096,,,2.6801083087921143
,693,20125,,,2.735489845275879
,694,20154,,,2.6830382347106934
,695,20183,,,2.7269818782806396
,696,20212,,,2.7312703132629395
,697,20241,,,2.7319960594177246
,698,20270,,,2.756265878677368
2.7096188068389893,699,20299,,,
