val_loss,epoch,step,normalization/loc,normalization/scale,fitting_loss
,50,3671,,,2.8529038429260254
,51,3743,,,2.8024706840515137
,52,3815,,,2.8076717853546143
,53,3887,,,2.8010470867156982
,54,3959,,,2.8004846572875977
,55,4031,,,2.7939929962158203
,56,4103,,,2.8315508365631104
,57,4175,,,2.8684237003326416
,58,4247,,,2.836890935897827
2.808544635772705,59,4319,,,
,59,4319,-0.18361254036426544,1.266036033630371,2.836066484451294
,60,4391,,,2.769717216491699
,61,4463,,,2.7892205715179443
,62,4535,,,2.785642147064209
,63,4607,,,2.828007698059082
,64,4679,,,2.790229558944702
,65,4751,,,2.7871904373168945
,66,4823,,,2.823943853378296
,67,4895,,,2.816084861755371
,68,4967,,,2.832148551940918
2.809936761856079,69,5039,,,
,69,5039,-0.18444374203681946,1.25614595413208,2.8505964279174805
,70,5111,,,2.786386489868164
,71,5183,,,2.761335611343384
,72,5255,,,2.813798189163208
,73,5327,,,2.7771155834198
,74,5399,,,2.7980904579162598
,75,5471,,,2.8460192680358887
,76,5543,,,2.8413984775543213
,77,5615,,,2.777139663696289
,78,5687,,,2.8174753189086914
2.79884934425354,79,5759,,,
,79,5759,-0.1862703114748001,1.266259789466858,2.7926554679870605
,80,5831,,,2.804347038269043
,81,5903,,,2.811338186264038
,82,5975,,,2.765361785888672
,83,6047,,,2.8122897148132324
,84,6119,,,2.802245855331421
,85,6191,,,2.8331193923950195
,86,6263,,,2.795771360397339
,87,6335,,,2.818275213241577
,88,6407,,,2.8201982975006104
2.7978336811065674,89,6479,,,
,89,6479,-0.18751594424247742,1.2404210567474365,2.843884229660034
,90,6551,,,2.818840980529785
,91,6623,,,2.837538480758667
,92,6695,,,2.810300588607788
,93,6767,,,2.7859082221984863
,94,6839,,,2.859347105026245
,95,6911,,,2.8106725215911865
,96,6983,,,2.7607178688049316
,97,7055,,,2.8018198013305664
,98,7127,,,2.8103199005126953
2.796757221221924,99,7199,,,
,99,7199,-0.18232609331607819,1.2643110752105713,2.765772819519043
,100,7271,,,2.7887654304504395
,101,7343,,,2.7602996826171875
,102,7415,,,2.813978433609009
,103,7487,,,2.8062541484832764
,104,7559,,,2.807630777359009
,105,7631,,,2.816279411315918
,106,7703,,,2.832915782928467
,107,7775,,,2.8043277263641357
,108,7847,,,2.783106803894043
2.7949981689453125,109,7919,,,
,109,7919,-0.18294231593608856,1.2548857927322388,2.7565689086914062
,110,7991,,,2.814491033554077
,111,8063,,,2.8016514778137207
,112,8135,,,2.841627359390259
,113,8207,,,2.8183233737945557
,114,8279,,,2.8105268478393555
,115,8351,,,2.777169704437256
,116,8423,,,2.81398344039917
,117,8495,,,2.7796950340270996
,118,8567,,,2.821376085281372
2.7943010330200195,119,8639,,,
,119,8639,-0.1847020983695984,1.2544151544570923,2.791459083557129
,120,8711,,,2.8234801292419434
,121,8783,,,2.8158814907073975
,122,8855,,,2.7513132095336914
,123,8927,,,2.736832618713379
,124,8999,,,2.7648510932922363
,125,9071,,,2.8208181858062744
,126,9143,,,2.8239963054656982
,127,9215,,,2.771743059158325
,128,9287,,,2.788712501525879
2.7940893173217773,129,9359,,,
,129,9359,-0.18774378299713135,1.2665767669677734,2.798445224761963
,130,9431,,,2.806403398513794
,131,9503,,,2.8329484462738037
,132,9575,,,2.811861276626587
,133,9647,,,2.789724826812744
,134,9719,,,2.783226728439331
,135,9791,,,2.8483645915985107
,136,9863,,,2.7879886627197266
,137,9935,,,2.768902063369751
,138,10007,,,2.7907025814056396
2.7903125286102295,139,10079,,,
,139,10079,-0.18211354315280914,1.2409114837646484,2.8211262226104736
,140,10151,,,2.7287378311157227
,141,10223,,,2.8001339435577393
,142,10295,,,2.7655282020568848
,143,10367,,,2.75787353515625
,144,10439,,,2.803335428237915
,145,10511,,,2.806856632232666
,146,10583,,,2.7476038932800293
,147,10655,,,2.839661121368408
,148,10727,,,2.8371407985687256
2.78810453414917,149,10799,,,
,149,10799,-0.1828269362449646,1.2500836849212646,2.7555534839630127
,150,10871,,,2.7949118614196777
,151,10943,,,2.765207290649414
,152,11015,,,2.765167474746704
,153,11087,,,2.8296937942504883
,154,11159,,,2.809828281402588
,155,11231,,,2.8013296127319336
,156,11303,,,2.7748355865478516
,157,11375,,,2.7847273349761963
,158,11447,,,2.798654079437256
2.7867512702941895,159,11519,,,
,159,11519,-0.18489545583724976,1.2644330263137817,2.842405080795288
,160,11591,,,2.747870445251465
,161,11663,,,2.8097150325775146
,162,11735,,,2.7915992736816406
,163,11807,,,2.8123269081115723
,164,11879,,,2.7994425296783447
,165,11951,,,2.7294442653656006
,166,12023,,,2.7822020053863525
,167,12095,,,2.8109474182128906
,168,12167,,,2.8307065963745117
2.78631591796875,169,12239,,,
,169,12239,-0.1888578236103058,1.2488055229187012,2.8179805278778076
,170,12311,,,2.757591485977173
,171,12383,,,2.77752685546875
,172,12455,,,2.7731709480285645
,173,12527,,,2.795741081237793
,174,12599,,,2.805199146270752
,175,12671,,,2.814074993133545
,176,12743,,,2.769727945327759
,177,12815,,,2.8041183948516846
,178,12887,,,2.815455675125122
2.782862424850464,179,12959,,,
,179,12959,-0.18215039372444153,1.2682397365570068,2.8132989406585693
,180,13031,,,2.804022789001465
,181,13103,,,2.777717113494873
,182,13175,,,2.775170087814331
,183,13247,,,2.773136854171753
,184,13319,,,2.7840843200683594
,185,13391,,,2.772853136062622
,186,13463,,,2.726025342941284
,187,13535,,,2.768204689025879
,188,13607,,,2.7730507850646973
2.7820334434509277,189,13679,,,
,189,13679,-0.18383024632930756,1.2539646625518799,2.776412010192871
,190,13751,,,2.7886714935302734
,191,13823,,,2.771087408065796
,192,13895,,,2.8006958961486816
,193,13967,,,2.83066987991333
,194,14039,,,2.7796945571899414
,195,14111,,,2.7819149494171143
,196,14183,,,2.7985167503356934
,197,14255,,,2.820467948913574
,198,14327,,,2.8160531520843506
2.7816007137298584,199,14399,,,
,199,14399,-0.18338452279567719,1.2380826473236084,2.821993350982666
